Age,Word,C_freq,ld,dd,pkc
28,fall,1679,0.644000000, 0.131872762,0.773168635
29,fall,1903,0.674000000, 0.144301664,0.713791497
30,fall,2039,0.684000000, 0.156098589,0.810247126
16,fast,190,0.228000000, 0.024015167,0.067432299
17,fast,214,0.242000000, 0.026121761,0.074483592
18,fast,223,0.246000000, 0.027596377,0.119887057
19,fast,237,0.252000000, 0.030124289,0.170394293
20,fast,259,0.262000000, 0.032862861,0.189302629
21,fast,292,0.270000000, 0.036022751,0.217845105
22,fast,310,0.278000000, 0.038340004,0.323186344
23,fast,321,0.284000000, 0.039603960,0.373736048
24,fast,353,0.294000000, 0.045081104,0.423947619
25,fast,381,0.312000000, 0.048451654,0.481445809
26,fast,415,0.328000000, 0.052032863,0.544389728
27,fast,472,0.348000000, 0.056035391,0.574578738
28,fast,526,0.370000000, 0.061512534,0.695406173
29,fast,570,0.388000000, 0.066357700,0.646438204
30,fast,619,0.398000000, 0.071202865,0.754320223
16,feed,439,0.284000000, 0.041921213,0.056840110
17,feed,449,0.290000000, 0.043395829,0.064057361
18,feed,627,0.340000000, 0.054982094,0.108368194
19,feed,643,0.356000000, 0.056035391,0.150070869
20,feed,665,0.362000000, 0.059405941,0.164721955
21,feed,686,0.370000000, 0.061301875,0.187148692
22,feed,714,0.376000000, 0.063408469,0.294043226
23,feed,750,0.398000000, 0.066147040,0.339105845
24,feed,893,0.422000000, 0.080682536,0.385363942
25,feed,931,0.438000000, 0.082999789,0.432926817
26,feed,956,0.448000000, 0.085738361,0.530988811
27,feed,996,0.460000000, 0.088055614,0.544468469
28,feed,1034,0.466000000, 0.091215505,0.671551941
29,feed,1077,0.472000000, 0.095639351,0.615489496
30,feed,1103,0.476000000, 0.099431220,0.732187308
16,find,826,0.458000000, 0.075205393,0.077857122
17,find,912,0.482000000, 0.080471877,0.086646164
18,find,1078,0.520000000, 0.093322098,0.136990521
19,find,1249,0.544000000, 0.101748473,0.181285321
20,find,1443,0.564000000, 0.113334738,0.197915767
21,find,1617,0.610000000, 0.123025068,0.223576537
22,find,1795,0.650000000, 0.133136718,0.332433538
23,find,1988,0.668000000, 0.145354961,0.373437040
24,find,2411,0.710000000, 0.177164525,0.422992368
25,find,2633,0.722000000, 0.188750790,0.471303310
26,find,2873,0.748000000, 0.200969033,0.551673229
27,find,3079,0.760000000, 0.212555298,0.575363154
28,find,3289,0.768000000, 0.226037497,0.699954577
29,find,3601,0.784000000, 0.240151675,0.645242290
30,find,3813,0.792000000, 0.254265852,0.753143867
16,fine,163,0.210000000, 0.026964399,0.062933828
17,fine,168,0.210000000, 0.027596377,0.070665878
18,fine,205,0.226000000, 0.032652201,0.121588444
19,fine,228,0.236000000, 0.035601432,0.168293298
20,fine,244,0.246000000, 0.038129345,0.187426372
21,fine,264,0.252000000, 0.041078576,0.214100742
22,fine,297,0.260000000, 0.045502423,0.321887125
23,fine,323,0.274000000, 0.048451654,0.367791851
24,fine,413,0.308000000, 0.060880556,0.399417964
25,fine,464,0.336000000, 0.065304403,0.448663420
26,fine,494,0.344000000, 0.068464293,0.523391529
27,fine,555,0.366000000, 0.073941437,0.555699871
28,fine,599,0.384000000, 0.079207921,0.677182144
29,fine,645,0.398000000, 0.083631767,0.626639132
30,fine,696,0.418000000, 0.090372867,0.737460220
16,finger,205,0.228000000, 0.022961871,0.083773807
17,finger,238,0.252000000, 0.025700442,0.094238445
18,finger,289,0.276000000, 0.029492311,0.154803200
19,finger,314,0.292000000, 0.032652201,0.199214534
20,finger,348,0.306000000, 0.036444070,0.220149194
21,finger,391,0.318000000, 0.039182642,0.246888461
22,finger,427,0.346000000, 0.042763851,0.352943107
23,finger,497,0.380000000, 0.046766379,0.403303274
24,finger,563,0.414000000, 0.051611544,0.455951555
25,finger,608,0.432000000, 0.055403413,0.507923473
26,finger,672,0.450000000, 0.060037919,0.576880806
27,finger,723,0.468000000, 0.064251106,0.597888112
28,finger,806,0.502000000, 0.069306931,0.722545531
29,finger,847,0.516000000, 0.073309459,0.668558262
30,finger,890,0.526000000, 0.078365283,0.773704576
16,finish,166,0.222000000, 0.022540552,0.103305629
17,finish,171,0.230000000, 0.023383189,0.109978278
18,finish,186,0.242000000, 0.026332420,0.166975744
19,finish,205,0.256000000, 0.029281652,0.208374524
20,finish,225,0.268000000, 0.032441542,0.223489632
21,finish,260,0.290000000, 0.037076048,0.242160450
22,finish,293,0.298000000, 0.039814620,0.344413965
23,finish,338,0.324000000, 0.044870444,0.385261045
24,finish,409,0.358000000, 0.053928797,0.425712813
25,finish,453,0.370000000, 0.059195281,0.475372126
26,finish,507,0.390000000, 0.064461765,0.546373366
27,finish,538,0.398000000, 0.068042975,0.570364484
28,finish,590,0.410000000, 0.074362755,0.698582437
29,finish,673,0.438000000, 0.081314514,0.642093805
30,finish,838,0.460000000, 0.098588582,0.747616017
16,first,573,0.380000000, 0.065304403,0.059410627
17,first,604,0.386000000, 0.069728249,0.067539873
18,first,705,0.420000000, 0.081946493,0.109998799
19,first,760,0.436000000, 0.087634295,0.149090340
20,first,831,0.452000000, 0.094796714,0.167894214
21,first,920,0.482000000, 0.102380451,0.194800563
22,first,1000,0.502000000, 0.110385507,0.294952714
23,first,1083,0.526000000, 0.119654519,0.342223794
24,first,1314,0.558000000, 0.144091005,0.381894218
25,first,1425,0.570000000, 0.152728039,0.437309978
26,first,1526,0.580000000, 0.162418369,0.514493224
27,first,1641,0.598000000, 0.173161997,0.543376025
28,first,1792,0.614000000, 0.187486834,0.670076592
29,first,1998,0.646000000, 0.201390352,0.621775208
30,first,2268,0.674000000, 0.224984201,0.730521468
16,fish,544,0.376000000, 0.021276596,0.126874898
17,fish,607,0.392000000, 0.025489783,0.143536996
18,fish,693,0.414000000, 0.030334948,0.224661265
19,fish,795,0.442000000, 0.035812092,0.271989253
20,fish,896,0.472000000, 0.042342532,0.289038028
21,fish,977,0.488000000, 0.045502423,0.319188053
22,fish,1050,0.502000000, 0.049715610,0.425450409
23,fish,1233,0.544000000, 0.056035391,0.468480099
24,fish,1428,0.590000000, 0.070570887,0.503111568
25,fish,1477,0.594000000, 0.074362755,0.552982858
26,fish,1563,0.610000000, 0.080682536,0.617801297
27,fish,1679,0.620000000, 0.085738361,0.637514140
28,fish,1765,0.636000000, 0.089951548,0.748227025
29,fish,1929,0.656000000, 0.096060670,0.697004770
30,fish,2079,0.666000000, 0.101959132,0.791010332
16,fit,236,0.264000000, 0.028017695,0.070262362
17,fit,261,0.276000000, 0.029281652,0.079931764
18,fit,306,0.290000000, 0.034337476,0.133827430
19,fit,367,0.312000000, 0.038761323,0.178442624
20,fit,436,0.326000000, 0.044870444,0.198351272
21,fit,491,0.338000000, 0.049083632,0.219431431
22,fit,601,0.368000000, 0.053507478,0.324841613
23,fit,646,0.386000000, 0.057720666,0.371703851
24,fit,803,0.426000000, 0.073098799,0.420365544
25,fit,883,0.438000000, 0.077101327,0.472846287
26,fit,932,0.448000000, 0.081103855,0.550005062
27,fit,1024,0.470000000, 0.087212977,0.575873151
28,fit,1164,0.510000000, 0.097113967,0.701294834
29,fit,1282,0.524000000, 0.105329682,0.641451844
30,fit,1379,0.540000000, 0.112070782,0.748981152
16,fix,180,0.234000000, 0.020433958,0.084707960
17,fix,213,0.246000000, 0.022751211,0.092453944
18,fix,258,0.262000000, 0.027175058,0.141309596
19,fix,332,0.282000000, 0.031809564,0.185626297
20,fix,413,0.322000000, 0.037286707,0.202617941
21,fix,559,0.354000000, 0.044027807,0.223169696
22,fix,773,0.404000000, 0.052243522,0.341779578
23,fix,938,0.446000000, 0.060459237,0.375546461
24,fix,1177,0.514000000, 0.075837371,0.434509653
25,fix,1277,0.532000000, 0.082367811,0.485421922
26,fix,1364,0.548000000, 0.089108911,0.554237596
27,fix,1484,0.560000000, 0.095428692,0.588911604
28,fix,1617,0.586000000, 0.104487044,0.717494987
29,fix,1801,0.602000000, 0.113756056,0.663969856
30,fix,1919,0.626000000, 0.124289025,0.767567300
16,flag,12,0.042000000, 0.001263956,0.049860530
17,flag,16,0.048000000, 0.001685275,0.091575092
18,flag,17,0.048000000, 0.001895934,0.150991166
19,flag,17,0.048000000, 0.001895934,0.196616595
20,flag,19,0.052000000, 0.002106594,0.207505741
21,flag,37,0.070000000, 0.002949231,0.239880060
22,flag,41,0.076000000, 0.003370550,0.344932432
23,flag,44,0.080000000, 0.003791869,0.383224282
24,flag,45,0.082000000, 0.004002528,0.434227675
25,flag,48,0.084000000, 0.004423847,0.479684703
26,flag,56,0.094000000, 0.005266484,0.557383903
27,flag,76,0.110000000, 0.005898462,0.571254237
28,flag,80,0.116000000, 0.006319781,0.701235694
29,flag,91,0.134000000, 0.007583737,0.642260299
30,flag,95,0.138000000, 0.008005056,0.757073334
16,flower,199,0.258000000, 0.012218243,0.082894794
17,flower,247,0.298000000, 0.016010112,0.102432172
18,flower,298,0.328000000, 0.020855277,0.171228535
19,flower,323,0.348000000, 0.023593849,0.219970905
20,flower,397,0.384000000, 0.030124289,0.240406274
21,flower,417,0.398000000, 0.032020223,0.272783987
22,flower,484,0.428000000, 0.035390773,0.382464286
23,flower,534,0.446000000, 0.038550664,0.433259884
24,flower,583,0.454000000, 0.042342532,0.476030136
25,flower,626,0.464000000, 0.045923741,0.527677841
26,flower,666,0.466000000, 0.048240994,0.595557698
27,flower,710,0.478000000, 0.050979566,0.621742248
28,flower,742,0.486000000, 0.053507478,0.736721037
29,flower,789,0.496000000, 0.057510006,0.681449072
30,flower,816,0.498000000, 0.059827259,0.785657658
16,food,1595,0.478000000, 0.104697704,0.053597474
17,food,1647,0.488000000, 0.109121550,0.061115030
18,food,1966,0.520000000, 0.128712871,0.100600885
19,food,2015,0.530000000, 0.132926059,0.138824900
20,food,2059,0.534000000, 0.137771224,0.158313714
21,food,2119,0.550000000, 0.143248367,0.184514947
22,food,2166,0.556000000, 0.147672214,0.283875629
23,food,2226,0.568000000, 0.153570676,0.331483208
24,food,2977,0.618000000, 0.193806615,0.372216893
25,food,3045,0.630000000, 0.198651780,0.425189782
26,food,3140,0.636000000, 0.204128924,0.506759725
27,food,3278,0.652000000, 0.209816726,0.537959927
28,food,3402,0.668000000, 0.219085738,0.660387802
29,food,3525,0.676000000, 0.228986728,0.615873441
30,food,3641,0.688000000, 0.239098378,0.722939943
16,foot,879,0.448000000, 0.051611544,0.092012059
17,foot,937,0.466000000, 0.054982094,0.100868980
18,foot,1131,0.500000000, 0.067200337,0.181072692
19,foot,1170,0.506000000, 0.070992206,0.226662572
20,foot,1213,0.516000000, 0.074152096,0.246585730
21,foot,1268,0.526000000, 0.077943965,0.273666213
22,foot,1337,0.544000000, 0.082789130,0.386120773
23,foot,1386,0.552000000, 0.086370339,0.437555684
24,foot,1530,0.586000000, 0.099431220,0.484402442
25,foot,1589,0.592000000, 0.103855066,0.539602417
26,foot,1654,0.600000000, 0.108489572,0.602730359
27,foot,1737,0.604000000, 0.113124078,0.627855428
28,foot,1801,0.618000000, 0.116705288,0.742724681
29,foot,1893,0.632000000, 0.123657047,0.686984477
30,foot,1948,0.636000000, 0.128080893,0.788927589
16,for,5400,0.780000000, 0.170212766,0.065057044
17,for,5705,0.788000000, 0.179271119,0.073830218
18,for,6649,0.832000000, 0.209606067,0.121987815
19,for,7179,0.848000000, 0.223088266,0.165569614
20,for,7846,0.860000000, 0.243311565,0.184091028
21,for,8554,0.868000000, 0.256793764,0.213073964
22,for,9299,0.874000000, 0.273225195,0.318895663
23,for,9981,0.884000000, 0.287550032,0.365247287
24,for,12089,0.898000000, 0.343164104,0.410476322
25,for,13031,0.908000000, 0.362334106,0.462850577
26,for,13969,0.924000000, 0.382136086,0.538408761
27,for,14800,0.934000000, 0.401095429,0.566449661
28,for,15766,0.942000000, 0.437118180,0.688152662
29,for,17525,0.944000000, 0.461344007,0.638067995
30,for,19042,0.950000000, 0.503475880,0.747603769
16,fork,101,0.166000000, 0.006951759,0.160535921
17,fork,122,0.190000000, 0.008637034,0.188961415
18,fork,152,0.220000000, 0.011586265,0.269796380
19,fork,181,0.238000000, 0.013482199,0.327199133
20,fork,182,0.240000000, 0.013692859,0.353571830
21,fork,195,0.258000000, 0.016431430,0.389022483
22,fork,217,0.288000000, 0.018959343,0.492473795
23,fork,227,0.296000000, 0.020223299,0.537428959
24,fork,255,0.316000000, 0.022961871,0.557124343
25,fork,276,0.330000000, 0.025489783,0.600362850
26,fork,330,0.348000000, 0.028649673,0.652080445
27,fork,366,0.364000000, 0.031809564,0.673643611
28,fork,414,0.390000000, 0.034548136,0.776180720
29,fork,475,0.420000000, 0.037497367,0.710230094
30,fork,506,0.428000000, 0.039603960,0.809099927
16,frog,484,0.374000000, 0.037497367,0.079423845
17,frog,525,0.400000000, 0.041078576,0.098319718
18,frog,602,0.412000000, 0.049294291,0.159199048
19,frog,665,0.432000000, 0.053507478,0.210042517
20,frog,750,0.448000000, 0.057720666,0.231864058
21,frog,801,0.458000000, 0.060669897,0.260699457
22,frog,858,0.472000000, 0.063408469,0.373329770
23,frog,909,0.486000000, 0.065304403,0.418830777
24,frog,933,0.490000000, 0.066989678,0.471017719
25,frog,976,0.502000000, 0.069938909,0.521254386
26,frog,1000,0.510000000, 0.071413524,0.591949725
27,frog,1020,0.516000000, 0.073098799,0.616290128
28,frog,1038,0.516000000, 0.074152096,0.736522825
29,frog,1118,0.534000000, 0.077733305,0.679513914
30,frog,1142,0.536000000, 0.080050558,0.784045075
16,full,145,0.208000000, 0.017484727,0.066596932
17,full,174,0.226000000, 0.019380661,0.074111935
18,full,189,0.242000000, 0.022119233,0.118112538
19,full,209,0.254000000, 0.024015167,0.155245854
20,full,234,0.256000000, 0.026121761,0.168457984
21,full,252,0.272000000, 0.028439014,0.200010594
22,full,278,0.290000000, 0.031598905,0.289193548
23,full,308,0.300000000, 0.034969454,0.334096692
24,full,369,0.330000000, 0.043606488,0.374826528
25,full,396,0.342000000, 0.046345060,0.423759309
26,full,423,0.352000000, 0.049504950,0.488753647
27,full,432,0.356000000, 0.051400885,0.518099766
28,full,452,0.362000000, 0.053296819,0.628516092
29,full,498,0.378000000, 0.057931325,0.589792617
30,full,549,0.408000000, 0.064883084,0.696180156
16,game,157,0.214000000, 0.020433958,0.069457881
17,game,185,0.232000000, 0.021908574,0.076850181
18,game,213,0.242000000, 0.025700442,0.120428279
19,game,235,0.254000000, 0.028439014,0.161691993
20,game,264,0.268000000, 0.030334948,0.180217338
21,game,298,0.284000000, 0.032230883,0.211915337
22,game,332,0.310000000, 0.034758795,0.323771242
23,game,362,0.324000000, 0.037286707,0.369973643
24,game,390,0.330000000, 0.040025279,0.416795142
25,game,420,0.356000000, 0.041921213,0.470005188
26,game,437,0.360000000, 0.043817148,0.547043717
27,game,475,0.368000000, 0.046555719,0.574191930
28,game,547,0.396000000, 0.050768907,0.698134308
29,game,638,0.426000000, 0.056246050,0.647734695
30,game,681,0.434000000, 0.059616600,0.754110771
16,garage,16,0.050000000, 0.001685275,0.147280335
17,garage,17,0.054000000, 0.001895934,0.154440154
18,garage,21,0.074000000, 0.002527912,0.207013575
19,garage,35,0.102000000, 0.003370550,0.203332125
20,garage,43,0.114000000, 0.004634506,0.225361415
21,garage,73,0.146000000, 0.005477143,0.226224467
22,garage,86,0.154000000, 0.006951759,0.321201117
23,garage,100,0.174000000, 0.008426375,0.382468438
24,garage,108,0.184000000, 0.009900990,0.431966611
25,garage,125,0.208000000, 0.011796924,0.494125676
26,garage,177,0.242000000, 0.014114177,0.567722069
27,garage,198,0.260000000, 0.016431430,0.600571952
28,garage,216,0.266000000, 0.018116705,0.725075963
29,garage,282,0.296000000, 0.021065936,0.651981815
30,garage,386,0.336000000, 0.025279124,0.759195797
16,garbage,67,0.114000000, 0.005266484,0.091419273
17,garbage,75,0.126000000, 0.006109122,0.098496905
18,garbage,107,0.156000000, 0.007794396,0.143047632
19,garbage,116,0.164000000, 0.008426375,0.184212799
20,garbage,133,0.180000000, 0.009900990,0.208996211
21,garbage,156,0.196000000, 0.011796924,0.233718202
22,garbage,181,0.230000000, 0.014535496,0.352728495
23,garbage,194,0.242000000, 0.016220771,0.407717768
24,garbage,209,0.252000000, 0.017906046,0.456044976
25,garbage,255,0.286000000, 0.020433958,0.503709113
26,garbage,269,0.296000000, 0.021697914,0.573636737
27,garbage,316,0.322000000, 0.023383189,0.591770411
28,garbage,332,0.340000000, 0.025068464,0.714369282
29,garbage,397,0.368000000, 0.027596377,0.666847612
30,garbage,418,0.378000000, 0.028860333,0.773261744
16,garden,42,0.088000000, 0.004845165,0.057974804
17,garden,53,0.102000000, 0.005898462,0.060250095
18,garden,61,0.108000000, 0.006951759,0.103198272
19,garden,68,0.126000000, 0.008215715,0.149348729
20,garden,71,0.138000000, 0.008847693,0.161775347
21,garden,76,0.142000000, 0.009479671,0.192002318
22,garden,84,0.154000000, 0.010322309,0.283597884
23,garden,91,0.156000000, 0.011375606,0.327589433
24,garden,102,0.170000000, 0.013271540,0.375589618
25,garden,110,0.182000000, 0.014114177,0.427512149
26,garden,138,0.210000000, 0.015799452,0.501448839
27,garden,173,0.238000000, 0.019801980,0.537558633
28,garden,188,0.252000000, 0.021065936,0.661580324
29,garden,212,0.264000000, 0.023383189,0.617551566
30,garden,235,0.274000000, 0.025068464,0.729186634
16,gentle,296,0.300000000, 0.019591321,0.075909264
17,gentle,299,0.300000000, 0.020223299,0.084606751
18,gentle,331,0.312000000, 0.022540552,0.132383515
19,gentle,341,0.314000000, 0.023593849,0.176814237
20,gentle,370,0.320000000, 0.025489783,0.196895717
21,gentle,383,0.324000000, 0.026543080,0.218995325
22,gentle,391,0.330000000, 0.027385717,0.326945477
23,gentle,395,0.330000000, 0.027807036,0.373221561
24,gentle,430,0.334000000, 0.031809564,0.420394240
25,gentle,435,0.334000000, 0.032652201,0.471743007
26,gentle,455,0.344000000, 0.033916158,0.547166710
27,gentle,474,0.346000000, 0.035812092,0.563573748
28,gentle,477,0.346000000, 0.036444070,0.694973769
29,gentle,503,0.356000000, 0.039182642,0.630602604
30,gentle,519,0.362000000, 0.040446598,0.747165613
16,get,6921,0.802000000, 0.162629029,0.089429850
17,get,7395,0.814000000, 0.175479250,0.098898862
18,get,8100,0.830000000, 0.207499473,0.157455687
19,get,8724,0.846000000, 0.225826838,0.203411263
20,get,9506,0.860000000, 0.250263324,0.223925076
21,get,10199,0.876000000, 0.268590689,0.249459681
22,get,11126,0.894000000, 0.289024647,0.362312918
23,get,11967,0.902000000, 0.310301243,0.403541280
24,get,13583,0.920000000, 0.367600590,0.449094513
25,get,14640,0.926000000, 0.388877186,0.499101717
26,get,15679,0.932000000, 0.409943122,0.572786258
27,get,16826,0.938000000, 0.432483674,0.594724382
28,get,18035,0.942000000, 0.468085106,0.719080725
29,get,19701,0.946000000, 0.495049505,0.666056835
30,get,21359,0.954000000, 0.543079840,0.768216863
16,giraffe,99,0.166000000, 0.006951759,0.095329639
17,giraffe,105,0.174000000, 0.007373078,0.104237556
18,giraffe,115,0.190000000, 0.008637034,0.159220737
19,giraffe,126,0.202000000, 0.009479671,0.204706300
20,giraffe,141,0.218000000, 0.011375606,0.226870408
21,giraffe,176,0.250000000, 0.013692859,0.253687564
22,giraffe,190,0.260000000, 0.015378134,0.355647668
23,giraffe,206,0.270000000, 0.017484727,0.400799796
24,giraffe,277,0.310000000, 0.024015167,0.439194493
25,giraffe,288,0.320000000, 0.025068464,0.483347732
26,giraffe,335,0.344000000, 0.026964399,0.560097746
27,giraffe,353,0.346000000, 0.028228355,0.589258569
28,giraffe,373,0.364000000, 0.029281652,0.710838480
